source_id,relation_type,target_id
705,published_in,6850
706,published_in,6850
707,published_in,6851
708,published_in,6852
709,published_in,6852
710,published_in,6853
711,published_in,6854
712,published_in,6854
713,published_in,6854
714,published_in,6854
715,published_in,6854
716,published_in,6854
717,published_in,6855
718,published_in,6856
719,published_in,6857
720,published_in,6857
721,published_in,6857
722,published_in,6857
723,published_in,6857
724,published_in,6857
725,published_in,6857
726,published_in,6857
727,published_in,6858
728,published_in,6857
729,published_in,6857
730,published_in,6857
731,published_in,6857
732,published_in,6857
733,published_in,6857
734,published_in,6857
735,published_in,6857
736,published_in,6857
737,published_in,6859
738,published_in,6859
739,published_in,6859
740,published_in,6859
741,published_in,6859
742,published_in,6859
743,published_in,6859
744,published_in,6859
745,published_in,6859
746,published_in,6860
747,published_in,6861
748,published_in,6862
749,published_in,6862
750,published_in,6862
751,published_in,6863
752,published_in,6863
753,published_in,6864
754,published_in,6864
755,published_in,6865
756,published_in,6865
757,published_in,6865
758,published_in,6865
759,published_in,6865
760,published_in,6865
761,published_in,6865
762,published_in,6865
763,published_in,6865
764,published_in,6865
765,published_in,6865
766,published_in,6865
767,published_in,6865
768,published_in,6865
769,published_in,6865
770,published_in,6865
771,published_in,6865
772,published_in,6865
773,published_in,6865
774,published_in,6865
775,published_in,6865
776,published_in,6865
777,published_in,6865
778,published_in,6865
779,published_in,6866
780,published_in,6865
781,published_in,6865
782,published_in,6865
783,published_in,6865
784,published_in,6865
785,published_in,6865
786,published_in,6865
787,published_in,6865
788,published_in,6865
789,published_in,6865
790,published_in,6865
791,published_in,6865
792,published_in,6865
793,published_in,6865
794,published_in,6865
795,published_in,6865
796,published_in,6865
797,published_in,6865
798,published_in,6865
799,published_in,6865
800,published_in,6865
801,published_in,6865
802,published_in,6865
803,published_in,6865
804,published_in,6865
805,published_in,6865
806,published_in,6865
807,published_in,6865
808,published_in,6865
809,published_in,6865
810,published_in,6865
811,published_in,6865
812,published_in,6867
813,published_in,6867
814,published_in,6868
815,published_in,6869
816,published_in,6869
817,published_in,6869
818,published_in,6869
819,published_in,6869
820,published_in,6869
821,published_in,6869
822,published_in,6869
823,published_in,6869
824,published_in,6869
825,published_in,6870
826,published_in,6871
827,published_in,6872
828,published_in,6872
829,published_in,6872
830,published_in,6872
831,published_in,6873
832,published_in,6874
833,published_in,6874
834,published_in,6874
835,published_in,6875
836,published_in,6876
837,published_in,6877
838,published_in,6877
839,published_in,6877
840,published_in,6877
841,published_in,6877
842,published_in,6877
843,published_in,6877
844,published_in,6877
845,published_in,6877
846,published_in,6877
847,published_in,6877
848,published_in,6877
849,published_in,6877
850,published_in,6877
851,published_in,6878
852,published_in,6878
853,published_in,6878
854,published_in,6878
855,published_in,6878
856,published_in,6878
857,published_in,6878
858,published_in,6878
859,published_in,6878
860,published_in,6878
861,published_in,6878
862,published_in,6878
863,published_in,6878
864,published_in,6878
865,published_in,6878
866,published_in,6878
867,published_in,6878
868,published_in,6878
869,published_in,6879
870,published_in,6880
871,published_in,6880
872,published_in,6880
873,published_in,6880
874,published_in,6880
875,published_in,6880
876,published_in,6880
877,published_in,6881
878,published_in,6881
879,published_in,6881
880,published_in,6881
881,published_in,6881
882,published_in,6882
883,published_in,6883
884,published_in,6883
885,published_in,6883
886,published_in,6883
887,published_in,6883
888,published_in,6883
889,published_in,6883
890,published_in,6883
891,published_in,6883
892,published_in,6883
893,published_in,6883
894,published_in,6883
895,published_in,6883
896,published_in,6883
897,published_in,6883
898,published_in,6883
899,published_in,6883
900,published_in,6883
901,published_in,6883
902,published_in,6883
903,published_in,6883
904,published_in,6883
905,published_in,6883
906,published_in,6883
907,published_in,6883
908,published_in,6883
909,published_in,6883
910,published_in,6883
911,published_in,6884
912,published_in,6885
913,published_in,6885
914,published_in,6886
915,published_in,6886
916,published_in,6886
917,published_in,6887
918,published_in,6888
919,published_in,6888
920,published_in,6889
921,published_in,6889
922,published_in,6889
923,published_in,6890
924,published_in,6891
925,published_in,6892
926,published_in,6892
927,published_in,6893
928,published_in,6893
929,published_in,6893
930,published_in,6894
931,published_in,6895
932,published_in,6895
933,published_in,6895
934,published_in,6896
935,published_in,6897
936,published_in,6897
937,published_in,6897
938,published_in,6898
939,published_in,6898
940,published_in,6899
941,published_in,6899
942,published_in,6899
943,published_in,6899
944,published_in,6900
945,published_in,6901
946,published_in,6902
947,published_in,6902
948,published_in,6902
949,published_in,6903
950,published_in,6904
951,published_in,6904
952,published_in,6904
953,published_in,6904
954,published_in,6904
955,published_in,6904
956,published_in,6904
957,published_in,6904
958,published_in,6904
959,published_in,6904
960,published_in,6905
961,published_in,6906
962,published_in,6906
963,published_in,6906
964,published_in,6906
965,published_in,6906
966,published_in,6907
967,published_in,6908
968,published_in,6908
969,published_in,6908
970,published_in,6909
971,published_in,6910
972,published_in,6911
973,published_in,6911
974,published_in,6911
975,published_in,6912
976,published_in,6912
977,published_in,6913
978,published_in,6914
979,published_in,6914
980,published_in,6915
981,published_in,6916
982,published_in,6916
983,published_in,6916
984,published_in,6916
985,published_in,6916
986,published_in,6916
987,published_in,6917
988,published_in,6917
989,published_in,6918
990,published_in,6919
991,published_in,6920
992,published_in,6921
993,published_in,6921
994,published_in,6921
995,published_in,6921
996,published_in,6922
997,published_in,6923
998,published_in,6923
999,published_in,6923
1000,published_in,6923
1001,published_in,6923
1002,published_in,6924
1003,published_in,6923
1004,published_in,6923
1005,published_in,6923
1006,published_in,6866
1007,published_in,6923
1008,published_in,6923
1009,published_in,6923
1010,published_in,6923
1011,published_in,6923
1012,published_in,6923
1013,published_in,6923
1014,published_in,6866
1015,published_in,6923
1016,published_in,6923
1017,published_in,6923
1018,published_in,6923
1019,published_in,6923
1020,published_in,6925
1021,published_in,6925
1022,published_in,6926
1023,published_in,6926
1024,published_in,6926
1025,published_in,6927
1026,published_in,6928
1027,published_in,6928
1028,published_in,6929
1029,published_in,6929
1030,published_in,6930
1031,published_in,6931
1032,published_in,6931
1033,published_in,6931
1034,published_in,6931
1035,published_in,6931
1036,published_in,6931
1037,published_in,6931
1038,published_in,6931
1039,published_in,6931
1040,published_in,6931
1041,published_in,6931
1042,published_in,6931
1043,published_in,6932
1044,published_in,6932
1045,published_in,6932
1046,published_in,6932
1047,published_in,6932
1048,published_in,6932
1049,published_in,6932
1050,published_in,6932
1051,published_in,6932
1052,published_in,6932
1053,published_in,6932
1054,published_in,6932
1055,published_in,6932
1056,published_in,6932
1057,published_in,6932
1058,published_in,6932
1059,published_in,6932
1060,published_in,6932
1061,published_in,6932
1062,published_in,6932
1063,published_in,6932
1064,published_in,6932
1065,published_in,6932
1066,published_in,6932
1067,published_in,6932
1068,published_in,6932
1069,published_in,6932
1070,published_in,6933
1071,published_in,6934
1072,published_in,6934
1073,published_in,6934
1074,published_in,6934
1075,published_in,6934
1076,published_in,6935
1077,published_in,6935
1078,published_in,6935
1079,published_in,6935
1080,published_in,6935
1081,published_in,6935
1082,published_in,6935
1083,published_in,6935
1084,published_in,6935
1085,published_in,6935
1086,published_in,6935
1087,published_in,6935
1088,published_in,6935
1089,published_in,6935
1090,published_in,6936
1091,published_in,6936
1092,published_in,6936
1093,published_in,6936
1094,published_in,6936
1095,published_in,6936
1096,published_in,6937
1097,published_in,6938
1098,published_in,6938
1099,published_in,6939
1100,published_in,6939
1101,published_in,6940
1102,published_in,6941
1103,published_in,6942
1104,published_in,6943
1105,published_in,6944
1106,published_in,6944
1107,published_in,6944
1108,published_in,6945
1109,published_in,6946
1110,published_in,6946
1111,published_in,6946
1112,published_in,6946
1113,published_in,6946
1114,published_in,6946
1115,published_in,6946
1116,published_in,6946
1117,published_in,6946
1118,published_in,6947
1119,published_in,6948
1120,published_in,6949
1121,published_in,6947
1122,published_in,6949
1123,published_in,6947
1124,published_in,6947
1125,published_in,6947
1126,published_in,6949
1127,published_in,6947
1128,published_in,6947
1129,published_in,6947
1130,published_in,6947
1131,published_in,6947
1132,published_in,6947
1133,published_in,6947
1134,published_in,6950
1135,published_in,6947
1136,published_in,6947
1137,published_in,6947
1138,published_in,6947
1139,published_in,6947
1140,published_in,6951
1141,published_in,6951
1142,published_in,6952
1143,published_in,6953
1144,published_in,6954
1145,published_in,6954
1146,published_in,6955
1147,published_in,6956
1148,published_in,6957
1149,published_in,6957
1150,published_in,6958
1151,published_in,6958
1152,published_in,6958
1153,published_in,6958
1154,published_in,6958
1155,published_in,6958
1156,published_in,6958
1157,published_in,6959
1158,published_in,6959
1159,published_in,6959
1160,published_in,6960
1161,published_in,6961
1162,published_in,6962
1163,published_in,6963
1164,published_in,6963
1165,published_in,6963
1166,published_in,6963
1167,published_in,6963
1168,published_in,6963
1169,published_in,6963
1170,published_in,6963
1171,published_in,6963
1172,published_in,6963
1173,published_in,6964
1174,published_in,6964
1175,published_in,6964
1176,published_in,6964
1177,published_in,6965
1178,published_in,6965
1179,published_in,6965
1180,published_in,6966
1181,published_in,6964
1182,published_in,6964
1183,published_in,6964
1184,published_in,6866
1185,published_in,6965
1186,published_in,6964
1187,published_in,6964
1188,published_in,6966
1189,published_in,6964
1190,published_in,6964
1191,published_in,6964
1192,published_in,6866
1193,published_in,6965
1194,published_in,6964
1195,published_in,6964
1196,published_in,6866
1197,published_in,6965
1198,published_in,6964
1199,published_in,6964
1200,published_in,6964
1201,published_in,6964
1202,published_in,6964
1203,published_in,6964
1204,published_in,6966
1205,published_in,6964
1206,published_in,6964
1207,published_in,6866
1208,published_in,6964
1209,published_in,6964
1210,published_in,6965
1211,published_in,6966
1212,published_in,6964
1213,published_in,6964
1214,published_in,6964
1215,published_in,6964
1216,published_in,6964
1217,published_in,6964
1218,published_in,6964
1219,published_in,6964
1220,published_in,6964
1221,published_in,6965
1222,published_in,6964
1223,published_in,6964
1224,published_in,6964
1225,published_in,6964
1226,published_in,6866
1227,published_in,6964
1228,published_in,6965
1229,published_in,6964
1230,published_in,6965
1231,published_in,6965
1232,published_in,6964
1233,published_in,6866
1234,published_in,6965
1235,published_in,6964
1236,published_in,6965
1237,published_in,6964
1238,published_in,6964
1239,published_in,6965
1240,published_in,6964
1241,published_in,6964
1242,published_in,6964
1243,published_in,6964
1244,published_in,6964
1245,published_in,6964
1246,published_in,6967
1247,published_in,6964
1248,published_in,6964
1249,published_in,6964
1250,published_in,6965
1251,published_in,6964
1252,published_in,6965
1253,published_in,6967
1254,published_in,6964
1255,published_in,6964
1256,published_in,6964
1257,published_in,6964
1258,published_in,6965
1259,published_in,6965
1260,published_in,6968
1261,published_in,6968
1262,published_in,6968
1263,published_in,6866
1264,published_in,6968
1265,published_in,6968
1266,published_in,6968
1267,published_in,6968
1268,published_in,6968
1269,published_in,6968
1270,published_in,6968
1271,published_in,6968
1272,published_in,6968
1273,published_in,6968
1274,published_in,6968
1275,published_in,6968
1276,published_in,6968
1277,published_in,6968
1278,published_in,6968
1279,published_in,6969
1280,published_in,6969
1281,published_in,6969
1282,published_in,6969
1283,published_in,6969
1284,published_in,6969
1285,published_in,6969
1286,published_in,6970
1287,published_in,6970
1288,published_in,6971
1289,published_in,6971
1290,published_in,6972
1291,published_in,6972
1292,published_in,6972
1293,published_in,6972
1294,published_in,6972
1295,published_in,6972
1296,published_in,6972
1297,published_in,6972
1298,published_in,6972
1299,published_in,6972
1300,published_in,6972
1301,published_in,6973
1302,published_in,6974
1303,published_in,6974
1304,published_in,6974
1305,published_in,6975
1306,published_in,6975
1307,published_in,6976
1308,published_in,6976
1309,published_in,6976
1310,published_in,6977
1311,published_in,6978
1312,published_in,6978
1313,published_in,6979
1314,published_in,6979
1315,published_in,6979
1316,published_in,6979
1317,published_in,6980
1318,published_in,6980
1319,published_in,6980
1320,published_in,6981
1321,published_in,6982
1322,published_in,6983
1323,published_in,6984
1324,published_in,6985
1325,published_in,6986
1326,published_in,6986
1327,published_in,6986
1328,published_in,6986
1329,published_in,6986
1330,published_in,6986
1331,published_in,6986
1332,published_in,6986
1333,published_in,6986
1334,published_in,6986
1335,published_in,6986
1336,published_in,6986
1337,published_in,6986
1338,published_in,6750
1339,published_in,6986
1340,published_in,6986
1341,published_in,6986
1342,published_in,6986
1343,published_in,6986
1344,published_in,6986
1345,published_in,6986
1346,published_in,6986
1347,published_in,6986
1348,published_in,6986
1349,published_in,6986
1350,published_in,6986
1351,published_in,6986
1352,published_in,6986
1353,published_in,6986
1354,published_in,6986
1355,published_in,6986
1356,published_in,6986
1357,published_in,6986
1358,published_in,6986
1359,published_in,6986
1360,published_in,6986
1361,published_in,6986
1362,published_in,6986
1363,published_in,6986
1364,published_in,6986
1365,published_in,6986
1366,published_in,6986
1367,published_in,6986
1368,published_in,6986
1369,published_in,6986
1370,published_in,6986
1371,published_in,6986
1372,published_in,6986
1373,published_in,6986
1374,published_in,6986
1375,published_in,6986
1376,published_in,6986
1377,published_in,6986
1378,published_in,6986
1379,published_in,6986
1380,published_in,6986
1381,published_in,6987
1382,published_in,6988
1383,published_in,6988
1384,published_in,6988
1385,published_in,6989
1386,published_in,6989
1387,published_in,6990
1388,published_in,6991
1389,published_in,6991
1390,published_in,6992
1391,published_in,6992
1392,published_in,6992
1393,published_in,6992
1394,published_in,6992
1395,published_in,6993
1396,published_in,6993
1397,published_in,6993
1398,published_in,6993
1399,published_in,6993
1400,published_in,6993
1401,published_in,6993
1402,published_in,6993
1403,published_in,6993
1404,published_in,6993
1405,published_in,6993
1406,published_in,6993
1407,published_in,6993
1408,published_in,6993
1409,published_in,6993
1410,published_in,6993
1411,published_in,6993
1412,published_in,6993
1413,published_in,6993
1414,published_in,6993
1415,published_in,6993
1416,published_in,6993
1417,published_in,6993
1418,published_in,6993
1419,published_in,6993
1420,published_in,6993
1421,published_in,6994
1422,published_in,6995
1423,published_in,6996
1424,published_in,6996
1425,published_in,6996
1426,published_in,6996
1427,published_in,6996
1428,published_in,6997
1429,published_in,6998
1430,published_in,6996
1431,published_in,6999
1432,published_in,6999
1433,published_in,7000
1434,published_in,7000
1435,published_in,7001
1436,published_in,7001
1437,published_in,7001
1438,published_in,7001
1439,published_in,7002
1440,published_in,7003
1441,published_in,7003
1442,published_in,7003
1443,published_in,7003
1444,published_in,7003
1445,published_in,7003
1446,published_in,7003
1447,published_in,7003
1448,published_in,7003
1449,published_in,7004
1450,published_in,7005
1451,published_in,7006
1452,published_in,7006
1453,published_in,7006
1454,published_in,7006
1455,published_in,7006
1456,published_in,7006
1457,published_in,7006
1458,published_in,7006
1459,published_in,7006
1460,published_in,7006
1461,published_in,7006
1462,published_in,7006
1463,published_in,7006
1464,published_in,7006
1465,published_in,7006
1466,published_in,7006
1467,published_in,7006
1468,published_in,7006
1469,published_in,7006
1470,published_in,7006
1471,published_in,7006
1472,published_in,7006
1473,published_in,7006
1474,published_in,7006
1475,published_in,7006
1476,published_in,7006
1477,published_in,7006
1478,published_in,7006
1479,published_in,7006
1480,published_in,7006
1481,published_in,7006
1482,published_in,7006
1483,published_in,7007
1484,published_in,7008
1485,published_in,7008
1486,published_in,7008
1487,published_in,7009
1488,published_in,7009
1489,published_in,7009
1490,published_in,7009
1491,published_in,7010
1492,published_in,7011
1493,published_in,7012
1494,published_in,7013
1495,published_in,7014
1496,published_in,7015
1497,published_in,7015
1498,published_in,7015
1499,published_in,7016
1500,published_in,7016
1501,published_in,7016
1502,published_in,7016
1503,published_in,7017
1504,published_in,7017
1505,published_in,7017
1506,published_in,7018
1507,published_in,7019
1508,published_in,7019
1509,published_in,7019
1510,published_in,7020
1511,published_in,7020
1512,published_in,7021
1513,published_in,7021
1514,published_in,7021
1515,published_in,7021
1516,published_in,7021
1517,published_in,7021
1518,published_in,7022
1519,published_in,7022
1520,published_in,7023
1521,published_in,7024
1522,published_in,7024
1523,published_in,7025
1524,published_in,7026
1525,published_in,7024
1526,published_in,7024
1527,published_in,7024
1528,published_in,7026
1529,published_in,7024
1530,published_in,7024
1531,published_in,7024
1532,published_in,7024
1533,published_in,7027
1534,published_in,7028
1535,published_in,7028
1536,published_in,7028
1537,published_in,7029
1538,published_in,7030
1539,published_in,7030
1540,published_in,7031
1541,published_in,7032
1542,published_in,7032
1543,published_in,7032
1544,published_in,7033
1545,published_in,7034
1546,published_in,7035
1547,published_in,7035
1548,published_in,7036
1549,published_in,7036
1550,published_in,7036
1551,published_in,7036
1552,published_in,7036
1553,published_in,7036
1554,published_in,7036
1555,published_in,7036
1556,published_in,7037
1557,published_in,7037
1558,published_in,7037
1559,published_in,7037
1560,published_in,7037
1561,published_in,7037
1562,published_in,7037
1563,published_in,7037
1564,published_in,7037
1565,published_in,7038
1566,published_in,7038
1567,published_in,7038
1568,published_in,7038
1569,published_in,7038
1570,published_in,7038
1571,published_in,7038
1572,published_in,7038
1573,published_in,7038
1574,published_in,7038
1575,published_in,7038
1576,published_in,7038
1577,published_in,7039
1578,published_in,7040
1579,published_in,7040
1580,published_in,7041
1581,published_in,7041
1582,published_in,7041
1583,published_in,7041
1584,published_in,7042
1585,published_in,7043
1586,published_in,7044
1587,published_in,7044
1588,published_in,7044
1589,published_in,7044
1590,published_in,7044
1591,published_in,7044
1592,published_in,7044
1593,published_in,7044
1594,published_in,7044
1595,published_in,7044
1596,published_in,7044
1597,published_in,7044
1598,published_in,7044
1599,published_in,7044
1600,published_in,7044
1601,published_in,7044
1602,published_in,7044
1603,published_in,7044
1604,published_in,7044
1605,published_in,7045
1606,published_in,7045
1607,published_in,7045
1608,published_in,7045
1609,published_in,7046
1610,published_in,7047
1611,published_in,7047
1612,published_in,7048
1613,published_in,7048
1614,published_in,7048
1615,published_in,7049
1616,published_in,7049
1617,published_in,7049
1618,published_in,7049
1619,published_in,7049
1620,published_in,7050
1621,published_in,7051
1622,published_in,7052
1623,published_in,7053
1624,published_in,7053
1625,published_in,7053
1626,published_in,7054
1627,published_in,7055
1628,published_in,7055
1629,published_in,7055
1630,published_in,7055
1631,published_in,7055
1632,published_in,7055
1633,published_in,7055
1634,published_in,7055
1635,published_in,7055
1636,published_in,7055
1637,published_in,7055
1638,published_in,7055
1639,published_in,7055
1640,published_in,7056
1641,published_in,7056
1642,published_in,7056
1643,published_in,7057
1644,published_in,7057
1645,published_in,7057
1646,published_in,7057
1647,published_in,7058
1648,published_in,7059
1649,published_in,7060
1650,published_in,7061
1651,published_in,7061
1652,published_in,7062
1653,published_in,7062
1654,published_in,7062
1655,published_in,7062
1656,published_in,7063
1657,published_in,7063
1658,published_in,7064
1659,published_in,7065
1660,published_in,7065
1661,published_in,7066
1662,published_in,7066
1663,published_in,7066
1664,published_in,7066
1665,published_in,7066
1666,published_in,7066
1667,published_in,7066
1668,published_in,7066
1669,published_in,7067
1670,published_in,7067
1671,published_in,7067
1672,published_in,7067
1673,published_in,7068
1674,published_in,7068
1675,published_in,7069
1676,published_in,7069
1677,published_in,7069
1678,published_in,7069
1679,published_in,7070
1680,published_in,7070
1681,published_in,7070
1682,published_in,7070
1683,published_in,7070
1684,published_in,7070
1685,published_in,7070
1686,published_in,7071
1687,published_in,7072
1688,published_in,7073
1689,published_in,7073
1690,published_in,7073
1691,published_in,7073
1692,published_in,7073
1693,published_in,7074
1694,published_in,7075
1695,published_in,7075
1696,published_in,7075
1697,published_in,7075
1698,published_in,7075
1699,published_in,7075
1700,published_in,7075
1701,published_in,7075
1702,published_in,7075
1703,published_in,7076
1704,published_in,7077
1705,published_in,7076
1706,published_in,7076
1707,published_in,7078
1708,published_in,7076
1709,published_in,7076
1710,published_in,7076
1711,published_in,7076
1712,published_in,7077
1713,published_in,7076
1714,published_in,7076
1715,published_in,7076
1716,published_in,7076
1717,published_in,7076
1718,published_in,7076
1719,published_in,7076
1720,published_in,7079
1721,published_in,7079
1722,published_in,7080
1723,published_in,7081
1724,published_in,7081
1725,published_in,7081
1726,published_in,7081
1727,published_in,7081
1728,published_in,7081
1729,published_in,7081
1730,published_in,7082
1731,published_in,6965
1732,published_in,7083
1733,published_in,7084
1734,published_in,7084
1735,published_in,7084
1736,published_in,7084
1737,published_in,7084
1738,published_in,7085
1739,published_in,7085
1740,published_in,7085
1741,published_in,7085
1742,published_in,7085
1743,published_in,7085
1744,published_in,7085
1745,published_in,7085
1746,published_in,7085
1747,published_in,7085
1748,published_in,7085
1749,published_in,7085
1750,published_in,7085
1751,published_in,7085
1752,published_in,7085
1753,published_in,7085
1754,published_in,7085
1755,published_in,7086
1756,published_in,7086
1757,published_in,7087
1758,published_in,7088
1759,published_in,7088
1760,published_in,7088
1761,published_in,7088
1762,published_in,7089
1763,published_in,7090
1764,published_in,7090
1765,published_in,7090
1766,published_in,7090
1767,published_in,7091
1768,published_in,7091
1769,published_in,7091
1770,published_in,7091
1771,published_in,7091
1772,published_in,7091
1773,published_in,7092
1774,published_in,7092
1775,published_in,7092
1776,published_in,7093
1777,published_in,7093
1778,published_in,7093
1779,published_in,7093
1780,published_in,7093
1781,published_in,7093
1782,published_in,7093
1783,published_in,7093
1784,published_in,7093
1785,published_in,7093
1786,published_in,7093
1787,published_in,7093
1788,published_in,7093
1789,published_in,7093
1790,published_in,7093
1791,published_in,7093
1792,published_in,7093
1793,published_in,7093
1794,published_in,7093
1795,published_in,7093
1796,published_in,7093
1797,published_in,7093
1798,published_in,7093
1799,published_in,7093
1800,published_in,7093
1801,published_in,7093
1802,published_in,7093
1803,published_in,7093
1804,published_in,7093
1805,published_in,7093
1806,published_in,7093
1807,published_in,7093
1808,published_in,7093
1809,published_in,7093
1810,published_in,7093
1811,published_in,7093
1812,published_in,7093
1813,published_in,7093
1814,published_in,7093
1815,published_in,7093
1816,published_in,7093
1817,published_in,7093
1818,published_in,7093
1819,published_in,7093
1820,published_in,7093
1821,published_in,7093
1822,published_in,7093
1823,published_in,7093
1824,published_in,7093
1825,published_in,7093
1826,published_in,7093
1827,published_in,7093
1828,published_in,7093
1829,published_in,7093
1830,published_in,7093
1831,published_in,7093
1832,published_in,7093
1833,published_in,7093
1834,published_in,7093
1835,published_in,7093
1836,published_in,7093
1837,published_in,7093
1838,published_in,7093
1839,published_in,7093
1840,published_in,7093
1841,published_in,7093
1842,published_in,7093
1843,published_in,7093
1844,published_in,7093
1845,published_in,7093
1846,published_in,7094
1847,published_in,7095
1848,published_in,7096
1849,published_in,7096
1850,published_in,7096
1851,published_in,7096
1852,published_in,7096
1853,published_in,7096
1854,published_in,7096
1855,published_in,7096
1856,published_in,7096
1857,published_in,7096
1858,published_in,7096
1859,published_in,7096
1860,published_in,7096
1861,published_in,7096
1862,published_in,7096
1863,published_in,7097
1864,published_in,7097
1865,published_in,7097
1866,published_in,7097
1867,published_in,7097
1868,published_in,7097
1869,published_in,7097
1870,published_in,7097
1871,published_in,7097
1872,published_in,7097
1873,published_in,7097
1874,published_in,7097
1875,published_in,7097
1876,published_in,7097
1877,published_in,7097
1878,published_in,7097
1879,published_in,7097
1880,published_in,7097
1881,published_in,7097
1882,published_in,7097
1883,published_in,7097
1884,published_in,7097
1885,published_in,7097
1886,published_in,7097
1887,published_in,7097
1888,published_in,7097
1889,published_in,7097
1890,published_in,7098
1891,published_in,7098
1892,published_in,7098
1893,published_in,7098
1894,published_in,7098
1895,published_in,7098
1896,published_in,7098
1897,published_in,7098
1898,published_in,7098
1899,published_in,7098
1900,published_in,7098
1901,published_in,7098
1902,published_in,7098
1903,published_in,7098
1904,published_in,7099
1905,published_in,7100
1906,published_in,7100
1907,published_in,7100
1908,published_in,7100
1909,published_in,7100
1910,published_in,7100
1911,published_in,7100
1912,published_in,7100
1913,published_in,7100
1914,published_in,7100
1915,published_in,7100
1916,published_in,7100
1917,published_in,7100
1918,published_in,7100
1919,published_in,7100
1920,published_in,7100
1921,published_in,7100
1922,published_in,7100
1923,published_in,7100
1924,published_in,7100
1925,published_in,7100
1926,published_in,7100
1927,published_in,7100
1928,published_in,7100
1929,published_in,7100
1930,published_in,7100
1931,published_in,7100
1932,published_in,7100
1933,published_in,7100
1934,published_in,7100
1935,published_in,7100
1936,published_in,7100
1937,published_in,7100
1938,published_in,7100
1939,published_in,7100
1940,published_in,7100
1941,published_in,7100
1942,published_in,7100
1943,published_in,7100
1944,published_in,7100
1945,published_in,7100
1946,published_in,7100
1947,published_in,7100
1948,published_in,7100
1949,published_in,7100
1950,published_in,7100
1951,published_in,7100
1952,published_in,7100
1953,published_in,7100
1954,published_in,7100
1955,published_in,7100
1956,published_in,7100
1957,published_in,7100
1958,published_in,7100
1959,published_in,7100
1960,published_in,7100
1961,published_in,7100
1962,published_in,7100
1963,published_in,7100
1964,published_in,7100
1965,published_in,7100
1966,published_in,7100
1967,published_in,7100
1968,published_in,7101
1969,published_in,7102
1970,published_in,7103
1971,published_in,7103
1972,published_in,7103
1973,published_in,6767
1974,published_in,6767
1975,published_in,6767
1976,published_in,6767
1977,published_in,6767
1978,published_in,6767
1979,published_in,6767
1980,published_in,7104
1981,published_in,7104
1982,published_in,7104
1983,published_in,7104
1984,published_in,7104
1985,published_in,7104
1986,published_in,7104
1987,published_in,6866
1988,published_in,7104
1989,published_in,6866
1990,published_in,7104
1991,published_in,7105
1992,published_in,7106
1993,published_in,7106
1994,published_in,6866
1995,published_in,7107
1996,published_in,7107
1997,published_in,7107
1998,published_in,7108
1999,published_in,7108
2000,published_in,7108
2001,published_in,7107
2002,published_in,7107
2003,published_in,7107
2004,published_in,7109
2005,published_in,7109
2006,published_in,7109
2007,published_in,7109
2008,published_in,7109
2009,published_in,7109
2010,published_in,7109
2011,published_in,7109
2012,published_in,7110
2013,published_in,7111
2014,published_in,7051
2015,published_in,7112
2016,published_in,7112
2017,published_in,7112
2018,published_in,7112
2019,published_in,7112
2020,published_in,7112
2021,published_in,7112
2022,published_in,7112
2023,published_in,7112
2024,published_in,7112
2025,published_in,7112
2026,published_in,7113
2027,published_in,7114
2028,published_in,7115
2029,published_in,7115
2030,published_in,7115
2031,published_in,7115
2032,published_in,7115
2033,published_in,7115
2034,published_in,7115
2035,published_in,7115
2036,published_in,7115
2037,published_in,7115
2038,published_in,7115
2039,published_in,7115
2040,published_in,7115
2041,published_in,7115
2042,published_in,7115
2043,published_in,7115
2044,published_in,7115
2045,published_in,7115
2046,published_in,7115
2047,published_in,7115
2048,published_in,7115
2049,published_in,7115
2050,published_in,7115
2051,published_in,7115
2052,published_in,7115
2053,published_in,7115
2054,published_in,7115
2055,published_in,7115
2056,published_in,7115
2057,published_in,7115
2058,published_in,7115
2059,published_in,7115
2060,published_in,7115
2061,published_in,7115
2062,published_in,7115
2063,published_in,7115
2064,published_in,7115
2065,published_in,7115
2066,published_in,7115
2067,published_in,7115
2068,published_in,7115
2069,published_in,7115
2070,published_in,7115
2071,published_in,7115
2072,published_in,7115
2073,published_in,7115
2074,published_in,7115
2075,published_in,7115
2076,published_in,7115
2077,published_in,7115
2078,published_in,7115
2079,published_in,7115
2080,published_in,7115
2081,published_in,7115
2082,published_in,7115
2083,published_in,7115
2084,published_in,7115
2085,published_in,7115
2086,published_in,7115
2087,published_in,7115
2088,published_in,7115
2089,published_in,7115
2090,published_in,7115
2091,published_in,7115
2092,published_in,7115
2093,published_in,7115
2094,published_in,7116
2095,published_in,7116
2096,published_in,7117
2097,published_in,7118
2098,published_in,7119
2099,published_in,7119
2100,published_in,7120
2101,published_in,7121
2102,published_in,7122
2103,published_in,7123
2104,published_in,7123
2105,published_in,7123
2106,published_in,7123
2107,published_in,7123
2108,published_in,7123
2109,published_in,7123
2110,published_in,7123
2111,published_in,7123
2112,published_in,7123
2113,published_in,7123
2114,published_in,7123
2115,published_in,7124
2116,published_in,7125
2117,published_in,7126
2118,published_in,7126
2119,published_in,7127
2120,published_in,7128
2121,published_in,7128
2122,published_in,7129
2123,published_in,7130
2124,published_in,7131
2125,published_in,7132
2126,published_in,7132
2127,published_in,7132
2128,published_in,7133
2129,published_in,7133
2130,published_in,7134
2131,published_in,7135
2132,published_in,7136
