paper_uri,title,year,venue_text,venue_uri,rdf_types,total_authors,paderborn_authors
https://dblp.org/rec/conf/uss/DechandSBAF016,An Empirical Study of Textual Key-Fingerprint Representations.,2016,USENIX Security Symposium,https://dblp.org/streams/conf/uss,Publication,6,https://dblp.org/pid/132/9687
https://dblp.org/rec/conf/uss/OcteauMJBBKT13,Effective Inter-Component Communication Mapping in Android: An Essential Step Towards Holistic Security Analysis.,2013,USENIX Security Symposium,https://dblp.org/streams/conf/uss,Publication,7,https://dblp.org/pid/94/5744
https://dblp.org/rec/conf/uss/FischerTGAFS24,The Challenges of Bringing Cryptography from Research Papers to Products: Results from an Interview Study with Experts.,2024,USENIX Security Symposium,https://dblp.org/streams/conf/uss,Publication,6,https://dblp.org/pid/132/9687
https://dblp.org/rec/conf/uss/KabloKC25,PrivaCI in VR: Exploring Perceptions and Acceptability of Data Sharing in Virtual Reality Through Contextual Integrity.,2025,USENIX Security Symposium,https://dblp.org/streams/conf/uss,Publication,3,https://dblp.org/pid/13/8970
https://dblp.org/rec/conf/uss/KaurAVAF22,Where to Recruit for Security Development Studies: Comparing Six Software Developer Samples.,2022,USENIX Security Symposium,https://dblp.org/streams/conf/uss,Publication,5,https://dblp.org/pid/132/9687
https://dblp.org/rec/conf/uss/HoltervennhoffK23,\,2023,USENIX Security Symposium,https://dblp.org/streams/conf/uss,Publication,5,https://dblp.org/pid/132/9687
https://dblp.org/rec/conf/uss/CabarcosHB0S21,Inexpensive Brainwave Authentication: New Techniques and Insights on User Acceptance.,2021,USENIX Security Symposium,https://dblp.org/streams/conf/uss,Publication,5,https://dblp.org/pid/13/8970
https://dblp.org/rec/conf/uss/PanahiRABKS24,\,2024,USENIX Security Symposium,https://dblp.org/streams/conf/uss,Publication,6,https://dblp.org/pid/132/9687
https://dblp.org/rec/conf/uss/HoltervennhoffW24,A Mixed-Methods Study on User Experiences and Challenges of Recovery Codes for an End-to-End Encrypted Service.,2024,USENIX Security Symposium,https://dblp.org/streams/conf/uss,Publication,7,https://dblp.org/pid/132/9687
https://dblp.org/rec/conf/fmoods/EngelsSW07,Analysis of UML Activities Using Dynamic Meta Modeling.,2007,FMOODS,https://dblp.org/streams/conf/fmoods,Publication,3,https://dblp.org/pid/e/GregorEngels | https://dblp.org/pid/50/6546
https://dblp.org/rec/conf/aia/SteinNL06,Speeding Up Model-based Diagnosis by a Heuristic Approach to Solving SAT.,2006,Artificial Intelligence and Applications,https://dblp.org/streams/conf/aia,Publication,3,https://dblp.org/pid/17/2025
https://dblp.org/rec/conf/wistp/RasthoferAHB15,How Current Android Malware Seeks to Evade Automated Code Analysis.,2015,WISTP,https://dblp.org/streams/conf/wistp,Publication,4,https://dblp.org/pid/94/5744
https://dblp.org/rec/conf/sc/KarlosB024,NetCL: A Unified Programming Framework for In-Network Computing.,2024,SC,https://dblp.org/streams/conf/sc,Publication,3,https://dblp.org/pid/17/6729-15
https://dblp.org/rec/conf/sc/MeyerKP20,Evaluating FPGA Accelerator Performance with a Parameterized OpenCL Adaptation of Selected Benchmarks of the HPCChallenge Benchmark Suite.,2020,H2RC@SC,https://dblp.org/streams/conf/h2rc,Publication,3,https://dblp.org/pid/76/5938
https://dblp.org/rec/conf/sc/LassSKP20,A submatrix-based method for approximate matrix function evaluation in the quantum chemistry code CP2K.,2020,SC,https://dblp.org/streams/conf/sc,Publication,4,https://dblp.org/pid/169/3113 | https://dblp.org/pid/76/5938
https://dblp.org/rec/conf/wi/BeierleB89,PROTOS-L: Towards a Knowledge Base Programming Language.,1989,Wissensbasierte Systeme,https://dblp.org/streams/conf/wi,Publication,2,https://dblp.org/pid/b/StBottcher
https://dblp.org/rec/conf/wi/SchlangenottoK17,Over-Paid Search: When Bricks-and-Mortar Retailers Should Not Use Paid Search.,2017,Wirtschaftsinformatik,https://dblp.org/streams/conf/wirtschaftsinformatik,Publication,2,https://dblp.org/pid/189/4866 | https://dblp.org/pid/26/4979
https://dblp.org/rec/conf/wi/YigitbasGNE22,Development and Evaluation of a Collaborative Stock Trading Environment in Virtual Reality.,2022,Wirtschaftsinformatik,https://dblp.org/streams/conf/wirtschaftsinformatik,Publication,4,https://dblp.org/pid/138/4856 | https://dblp.org/pid/e/GregorEngels
https://dblp.org/rec/conf/wi/BeverungenLW17,Recombinant Service System Engineering.,2017,Wirtschaftsinformatik,https://dblp.org/streams/conf/wirtschaftsinformatik,Publication,3,https://dblp.org/pid/315/0981-2
https://dblp.org/rec/conf/wi/LichtenbergBB0D21,"Let us work Together' - Insights from an Experiment with Conversational Agents on the Relation of Anthropomorphic Design, Dialog Support, and Performance.",2021,Wirtschaftsinformatik,https://dblp.org/streams/conf/wirtschaftsinformatik,Publication,6,https://dblp.org/pid/138/4956
https://dblp.org/rec/conf/wi/Kastens85,Anwendungen intelligenter \u00DCbersetzergeneratoren.,1985,Wissensbasierte Systeme,https://dblp.org/streams/conf/wi,Publication,1,https://dblp.org/pid/k/UweKastens
https://dblp.org/rec/conf/wi/GuttSK17,You can't buy my rating! On the pivotal effect of an unconditional gift on rating behavior.,2017,Wirtschaftsinformatik,https://dblp.org/streams/conf/wirtschaftsinformatik,Publication,3,https://dblp.org/pid/189/4866 | https://dblp.org/pid/26/4979
https://dblp.org/rec/conf/wi/GottschalkYNE22,Situational Business Model Developer: A Tool-support for Situation-specific Business Model Development.,2022,Wirtschaftsinformatik,https://dblp.org/streams/conf/wirtschaftsinformatik,Publication,4,https://dblp.org/pid/138/4856 | https://dblp.org/pid/e/GregorEngels
https://dblp.org/rec/conf/ictcs/GairingLMMS03,Extreme Nash Equilibria.,2003,ICTCS,https://dblp.org/streams/conf/ictcs,Publication,5,https://dblp.org/pid/m/BurkhardMonien
https://dblp.org/rec/conf/acsd/Isenberg15,Incremental Inductive Verification of Parameterized Timed Systems.,2015,ACSD,https://dblp.org/streams/conf/acsd,Publication,1,https://dblp.org/pid/i/TobiasIsenberg2
https://dblp.org/rec/conf/fpl/EisenringP00,Optimization of Run-Time Reconfigurable Embedded Systems.,2000,FPL,https://dblp.org/streams/conf/fpl,Publication,2,https://dblp.org/pid/68/3728
https://dblp.org/rec/conf/fpl/GiefersP07,A Many-core Implementation based on the Reconfigurable Mesh Model.,2007,FPL,https://dblp.org/streams/conf/fpl,Publication,2,https://dblp.org/pid/68/3728
https://dblp.org/rec/conf/fpl/LubbersP08,A portable abstraction layer for hardware threads.,2008,FPL,https://dblp.org/streams/conf/fpl,Publication,2,https://dblp.org/pid/68/3728
https://dblp.org/rec/conf/fpl/AngermeierMTBSGHBLPCSHRM08,Fine grain reconfigurable architectures.,2008,FPL,https://dblp.org/streams/conf/fpl,Publication,15,https://dblp.org/pid/68/3728
https://dblp.org/rec/conf/fpl/EnzlerPP03,Virtualizing Hardware with Multi-context Reconfigurable Arrays.,2003,FPL,https://dblp.org/streams/conf/fpl,Publication,3,https://dblp.org/pid/76/5938 | https://dblp.org/pid/68/3728
https://dblp.org/rec/conf/fpl/GiefersP10,"A Triple Hybrid Interconnect for Many-Cores: Reconfigurable Mesh, NoC and Barrier.",2010,FPL,https://dblp.org/streams/conf/fpl,Publication,2,https://dblp.org/pid/68/3728
https://dblp.org/rec/conf/fpl/SchallenbergRNR08,Seamless design flow for reconfigurable systems.,2008,FPL,https://dblp.org/streams/conf/fpl,Publication,4,https://dblp.org/pid/r/FranzJosefRammig
https://dblp.org/rec/conf/fpl/SteigerWP03,Heuristics for Onine Scheduling Real-Time Tasks to Partially Reconfigurable Devices.,2003,FPL,https://dblp.org/streams/conf/fpl,Publication,3,https://dblp.org/pid/68/3728
https://dblp.org/rec/conf/fpl/LubbersP09,Cooperative multithreading in dynamically reconfigurable systems.,2009,FPL,https://dblp.org/streams/conf/fpl,Publication,2,https://dblp.org/pid/68/3728
https://dblp.org/rec/conf/fpl/AgnePL11,Memory Virtualization for Multithreaded Reconfigurable Hardware.,2011,FPL,https://dblp.org/streams/conf/fpl,Publication,3,https://dblp.org/pid/68/3728
https://dblp.org/rec/conf/fpl/LeongAABCDGHLLL15,Significant papers from the first 25 years of the FPL conference.,2015,FPL,https://dblp.org/streams/conf/fpl,Publication,17,https://dblp.org/pid/68/3728
https://dblp.org/rec/conf/fpl/HoKP14,A hardware/software infrastructure for performance monitoring on LEON3 multicore platforms.,2014,FPL,https://dblp.org/streams/conf/fpl,Publication,3,https://dblp.org/pid/68/3728
https://dblp.org/rec/conf/fpl/EisenringPT99,Communication Synthesis for Reconfigurable Embedded Systems.,1999,FPL,https://dblp.org/streams/conf/fpl,Publication,3,https://dblp.org/pid/68/3728
https://dblp.org/rec/conf/fpl/WalderP04,A Runtime Environment for Reconfigurable Hardware Operating Systems.,2004,FPL,https://dblp.org/streams/conf/fpl,Publication,2,https://dblp.org/pid/68/3728
https://dblp.org/rec/conf/fpl/DanneP05,A Heuristic Approach to Schedule Periodic Real-Time Tasks on Reconfigurable Hardware.,2005,FPL,https://dblp.org/streams/conf/fpl,Publication,2,https://dblp.org/pid/68/3728
https://dblp.org/rec/conf/fpl/RuethingAHP12,Exploration of ring oscillator design space for temperature measurements on FPGAs.,2012,FPL,https://dblp.org/streams/conf/fpl,Publication,4,https://dblp.org/pid/76/5938
https://dblp.org/rec/conf/fpl/LubbersP07,ReconOS: An RTOS supporting Hard- and Software Threads.,2007,FPL,https://dblp.org/streams/conf/fpl,Publication,2,https://dblp.org/pid/68/3728
https://dblp.org/rec/conf/fpl/StachuraLWPF24,SERI: High-Throughput Streaming Acceleration of Electron Repulsion Integral Computation in Quantum Chemistry using HBM-based FPGAs.,2024,FPL,https://dblp.org/streams/conf/fpl,Publication,5,https://dblp.org/pid/76/5938
https://dblp.org/rec/conf/fpl/SchumacherPP09,An accelerator for K-TH nearest neighbor thinning based on the IMORC infrastructure.,2009,FPL,https://dblp.org/streams/conf/fpl,Publication,3,https://dblp.org/pid/96/1876-1 | https://dblp.org/pid/76/5938 | https://dblp.org/pid/68/3728
https://dblp.org/rec/conf/fpl/JanzenR96,A Slow Motion Engine for the Analysis of FPGA-Based Prototypes.,1996,FPL,https://dblp.org/streams/conf/fpl,Publication,2,https://dblp.org/pid/r/FranzJosefRammig
https://dblp.org/rec/conf/fpl/KenterFP17,Flexible FPGA design for FDTD using OpenCL.,2017,FPL,https://dblp.org/streams/conf/fpl,Publication,3,https://dblp.org/pid/76/5938
https://dblp.org/rec/conf/fpl/PlatznerM98,Acceleration of Satisfiability Algorithms by Reconfigurable Hardware.,1998,FPL,https://dblp.org/streams/conf/fpl,Publication,2,https://dblp.org/pid/68/3728
https://dblp.org/rec/conf/fpl/Dittmann05,Efficient Execution on Reconfigurable Devices Using Concepts of Pipelining.,2005,FPL,https://dblp.org/streams/conf/fpl,Publication,1,https://dblp.org/pid/44/5175-1
https://dblp.org/rec/conf/fpl/GiefersP09,Program-driven fine-grained power management for the reconfigurable mesh.,2009,FPL,https://dblp.org/streams/conf/fpl,Publication,2,https://dblp.org/pid/68/3728
https://dblp.org/rec/conf/fpl/MeyerSPF12,Convey vector personalities - FPGA acceleration with an openmp-like programming effort?,2012,FPL,https://dblp.org/streams/conf/fpl,Publication,4,https://dblp.org/pid/76/5938
https://dblp.org/rec/conf/fpl/RamaswamiKKP20,Efficient Ab-Initio Molecular Dynamic Simulations by Offloading Fast Fourier Transformations to FPGAs.,2020,FPL,https://dblp.org/streams/conf/fpl,Publication,4,https://dblp.org/pid/169/3113 | https://dblp.org/pid/76/5938
https://dblp.org/rec/conf/fpl/KoesterLB08,A hardware compilation flow for instance-specific VLIW cores.,2008,FPL,https://dblp.org/streams/conf/fpl,Publication,3,https://dblp.org/pid/k/MKoester
https://dblp.org/rec/conf/fpl/DyerPP02,Partially Reconfigurable Cores for Xilinx Virtex.,2002,FPL,https://dblp.org/streams/conf/fpl,Publication,3,https://dblp.org/pid/76/5938 | https://dblp.org/pid/68/3728
https://dblp.org/rec/conf/fpl/FeldmannHMT03,Fault Tolerances Analysis of Distributed Reconfigurable Systems Using SAT-Based Techniques.,2003,FPL,https://dblp.org/streams/conf/fpl,Publication,4,https://dblp.org/pid/19/3568 | https://dblp.org/pid/m/BurkhardMonien
https://dblp.org/rec/conf/fpl/BobdaL00,Efficient Building of Word Recongnizer in FPGAs for Term-Document Matrices Construction.,2000,FPL,https://dblp.org/streams/conf/fpl,Publication,2,https://dblp.org/pid/54/503-1
https://dblp.org/rec/conf/fpl/DittmannF07,Caching in Real-time Reconfiguration Port Scheduling.,2007,FPL,https://dblp.org/streams/conf/fpl,Publication,2,https://dblp.org/pid/44/5175-1
https://dblp.org/rec/conf/fpl/HagemeyerKKP07,A Design Methodology for Communication Infrastructures on Partially Reconfigurable FPGAs.,2007,FPL,https://dblp.org/streams/conf/fpl,Publication,4,https://dblp.org/pid/k/MKoester
https://dblp.org/rec/conf/fpl/OpdenhovelAPK24,StencilStream: A SYCL-based Stencil Simulation Framework Targeting FPGAs.,2024,FPL,https://dblp.org/streams/conf/fpl,Publication,4,https://dblp.org/pid/76/5938
https://dblp.org/rec/conf/fpl/DanneMP06,Executing Hardware Tasks on Dynamically Reconfigurable Devices Under Real-Time Conditions.,2006,FPL,https://dblp.org/streams/conf/fpl,Publication,3,https://dblp.org/pid/68/3728
https://dblp.org/rec/conf/conversations/JalotaTMNU19,An Approach for Ex-Post-Facto Analysis of Knowledge Graph-Driven Chatbots - The DBpedia Chatbot.,2020,CONVERSATIONS,https://dblp.org/streams/conf/conversations,Publication,5,https://dblp.org/pid/65/4336
https://dblp.org/rec/conf/parco/SchumacherLKP07,Accelerating the Cube Cut Problem with an FPGA-Augmented Compute Cluster.,2008,PARCO,https://dblp.org/streams/conf/parco,Publication,4,https://dblp.org/pid/96/1876-1 | https://dblp.org/pid/68/3728
https://dblp.org/rec/conf/simutools/DraxlerBKAK12,Using OMNeT++ for energy optimization simulations in mobile core networks.,2012,SimuTools,https://dblp.org/streams/conf/simutools,Publication,5,https://dblp.org/pid/70/8080
https://dblp.org/rec/conf/simutools/PohlmannDMTT14,A modelica coordination pattern library for cyber-physical systems.,2014,SimuTools,https://dblp.org/streams/conf/simutools,Publication,5,https://dblp.org/pid/71/11054 | https://dblp.org/pid/68/283-1 | https://dblp.org/pid/21/7559-2
https://dblp.org/rec/conf/macis/BlomerJL15,Short Group Signatures with Distributed Traceability.,2016,MACIS,https://dblp.org/streams/conf/macis,Publication,3,https://dblp.org/pid/33/2110 | https://dblp.org/pid/178/6439
https://dblp.org/rec/conf/macis/BlomerL17,Subtleties in Security Definitions for Predicate Encryption with Public Index.,2017,MACIS,https://dblp.org/streams/conf/macis,Publication,2,https://dblp.org/pid/33/2110
https://dblp.org/rec/conf/macis/GuntherK15,Implementing Cryptographic Pairings on Accumulator Based Smart Card Architectures.,2016,MACIS,https://dblp.org/streams/conf/macis,Publication,2,https://dblp.org/pid/57/6293-1
https://dblp.org/rec/conf/cade/BuningL86,Classes of First Order Formulas Under Various Satisfiability Definitions.,1986,CADE,https://dblp.org/streams/conf/cade,Publication,2,https://dblp.org/pid/k/HKleineBuning | https://dblp.org/pid/17/2025
https://dblp.org/rec/conf/cade/HaarslevMT01,Exploiting Pseudo Models for TBox and ABox Reasoning in Expressive Description Logics.,2001,IJCAR,https://dblp.org/streams/conf/ijcar,Publication,3,https://dblp.org/pid/76/3237
https://dblp.org/rec/conf/cade/PenalozaT10,Towards Approximative Most Specific Concepts by Completion for EL with Subjective Probabilities.,2010,UniDL,https://dblp.org/streams/series/ceurws,Publication,2,https://dblp.org/pid/76/3237
https://dblp.org/rec/conf/cade/TurhanK04,Sonic - Non-standard Inferences Go OilEd.,2004,IJCAR,https://dblp.org/streams/conf/ijcar,Publication,2,https://dblp.org/pid/76/3237
https://dblp.org/rec/conf/wea/AdlerBHS25,IBB: Fast Burrows-Wheeler Transform Construction for Length-Diverse DNA Data.,2025,SEA,https://dblp.org/streams/conf/wea,Publication,4,https://dblp.org/pid/b/StBottcher | https://dblp.org/pid/48/5080
https://dblp.org/rec/conf/wea/KempkesH12,Continuous Local Strategies for Robotic Formation Problems.,2012,SEA,https://dblp.org/streams/conf/wea,Publication,2,https://dblp.org/pid/68/7642 | https://dblp.org/pid/h/FMaufderHeide
https://dblp.org/rec/conf/wea/MonienW06,Scheduling Unrelated Parallel Machines Computational Results.,2006,WEA,https://dblp.org/streams/conf/wea,Publication,2,https://dblp.org/pid/m/BurkhardMonien
https://dblp.org/rec/conf/wea/FahleT05,An Improved Branch-and-Bound Algorithm for the Test Cover Problem.,2005,WEA,https://dblp.org/streams/conf/wea,Publication,2,https://dblp.org/pid/15/5253
https://dblp.org/rec/conf/ism2/BatheltDHT24,Innovative measurement system for saber curvature observation in straightening processes.,2024,ISM,https://dblp.org/streams/conf/ism2,Publication,4,https://dblp.org/pid/25/7857
https://dblp.org/rec/conf/ijcai/FichteH0M21,Decomposition-Guided Reductions for Argumentation and Treewidth.,2021,IJCAI,https://dblp.org/streams/conf/ijcai,Publication,4,https://dblp.org/pid/150/4812-2
https://dblp.org/rec/conf/ijcai/NguyenDMH18,Reliable Multi-class Classification based on Pairwise Epistemic and Aleatoric Uncertainty.,2018,IJCAI,https://dblp.org/streams/conf/ijcai,Publication,4,https://dblp.org/pid/164/2698
https://dblp.org/rec/conf/ijcai/KouagouHDN24,ROCES: Robust Class Expression Synthesis in Description Logics via Iterative Sampling.,2024,IJCAI,https://dblp.org/streams/conf/ijcai,Publication,4,https://dblp.org/pid/65/4336
https://dblp.org/rec/conf/ijcai/Hecher0M024,Quantitative Claim-Centric Reasoning in Logic-Based Argumentation.,2024,IJCAI,https://dblp.org/streams/conf/ijcai,Publication,4,https://dblp.org/pid/150/4812-2
https://dblp.org/rec/conf/ijcai/NgomoA11,LIMES - A Time-Efficient Approach for Large-Scale Link Discovery on the Web of Data.,2011,IJCAI,https://dblp.org/streams/conf/ijcai,Publication,2,https://dblp.org/pid/65/4336
https://dblp.org/rec/conf/ijcai/YuSAP20,"Measuring the Discrepancy between Conditional Distributions: Methods, Properties and Applications.",2020,IJCAI,https://dblp.org/streams/conf/ijcai,Publication,4,https://dblp.org/pid/08/8419
https://dblp.org/rec/conf/ijcai/FichteH0M23,Quantitative Reasoning and Structural Complexity for Claim-Centric Argumentation.,2023,IJCAI,https://dblp.org/streams/conf/ijcai,Publication,4,https://dblp.org/pid/150/4812-2
https://dblp.org/rec/conf/ijcai/DemirN23,Neuro-Symbolic Class Expression Learning.,2023,IJCAI,https://dblp.org/streams/conf/ijcai,Publication,2,https://dblp.org/pid/65/4336
https://dblp.org/rec/conf/ijcai/ZarriessT13,Most Specific Generalizations w.r.t. General EL-TBoxes.,2013,IJCAI,https://dblp.org/streams/conf/ijcai,Publication,2,https://dblp.org/pid/76/3237
https://dblp.org/rec/conf/ijcai/Fichte0HL0MP25,Facets in Argumentation: A Formal Approach to Argument Significance.,2025,IJCAI,https://dblp.org/streams/conf/ijcai,Publication,7,https://dblp.org/pid/150/4812-2
https://dblp.org/rec/conf/mwscas/JavedS21,Mixed-Signal Receiver Baseband Slice for High-Data-Rate Communication Using 130 nm SiGe BiCMOS Technology.,2021,MWSCAS,https://dblp.org/streams/conf/mwscas,Publication,2,https://dblp.org/pid/77/949
https://dblp.org/rec/conf/nesy/KouagouHDN23,Neural Class Expression Synthesis.,2023,NeSy,https://dblp.org/streams/conf/nesy,Publication,4,https://dblp.org/pid/65/4336
https://dblp.org/rec/conf/iswc/PlesslEWBPT02,Reconfigurable Hardware in Wearable Computing Nodes.,2002,ISWC,https://dblp.org/streams/conf/iswc,Publication,6,https://dblp.org/pid/76/5938 | https://dblp.org/pid/68/3728
https://dblp.org/rec/conf/fase/KleinG07,Joint Structural and Temporal Property Specification Using Timed Story Scenario Diagrams.,2007,FASE,https://dblp.org/streams/conf/fase,Publication,2,https://dblp.org/pid/77/4790
https://dblp.org/rec/conf/fase/HeckelS01,Strengthening UML Collaboration Diagrams by State Transformations.,2001,FASE,https://dblp.org/streams/conf/fase,Publication,2,https://dblp.org/pid/07/2093-1
https://dblp.org/rec/conf/fase/BrennerGS15,On-the-Fly Synthesis of Scarcely Synchronizing Distributed Controllers from Scenario-Based Specifications.,2015,FASE,https://dblp.org/streams/conf/fase,Publication,3,https://dblp.org/pid/129/9137-1 | https://dblp.org/pid/31/5809
https://dblp.org/rec/conf/pdpta/EisenringP00,An Implementation Framework for Run-time Reconfigurable Systems.,2000,PDPTA,https://dblp.org/streams/conf/pdpta,Publication,2,https://dblp.org/pid/68/3728
https://dblp.org/rec/conf/pdpta/BerenbrinkBS00,Distributed Path Selection for Storage Networks.,2000,PDPTA,https://dblp.org/streams/conf/pdpta,Publication,3,https://dblp.org/pid/s/ChristianScheideler
https://dblp.org/rec/conf/rev/EckertzAD21,Augmented Reality-Based Product Validation to Support Collaborative Engineering of Complex Technical Systems.,2022,REV,https://dblp.org/streams/conf/rev,Publication,3,https://dblp.org/pid/269/5697
https://dblp.org/rec/conf/rev/EckertzBAD19,Work-in-Progress: Enhancing Collaboration Using Augmented Reality Design Reviews for Product Validation on the Example of Additive Manufacturing.,2020,REV,https://dblp.org/streams/conf/rev,Publication,4,https://dblp.org/pid/269/5697
https://dblp.org/rec/conf/cgo/KrugerAB20,CogniCryptGEN: generating code for the secure usage of crypto APIs.,2020,CGO,https://dblp.org/streams/conf/cgo,Publication,3,https://dblp.org/pid/94/5744
https://dblp.org/rec/conf/lics/0001HV18,Model-Theoretic Characterization of Boolean and Arithmetic Circuit Classes of Small Depth.,2018,LICS,https://dblp.org/streams/conf/lics,Publication,3,https://dblp.org/pid/177/9340
https://dblp.org/rec/conf/ideas/BoseBGOSS05,An Integrated Commit Protocol for Mobile Network Databases.,2005,IDEAS,https://dblp.org/streams/conf/ideas,Publication,6,https://dblp.org/pid/b/StBottcher
https://dblp.org/rec/conf/ideas/ObermeierBW07,XPath Selectivity Estimation for a Mobile Auction Application.,2007,IDEAS,https://dblp.org/streams/conf/ideas,Publication,3,https://dblp.org/pid/b/StBottcher
https://dblp.org/rec/conf/ideas/Bottcher04,Testing Intersection of XPath Expressions under DTDs.,2004,IDEAS,https://dblp.org/streams/conf/ideas,Publication,1,https://dblp.org/pid/b/StBottcher
https://dblp.org/rec/conf/ideas/ObermeierB07,Avoiding Infinite Blocking of Mobile Transactions.,2007,IDEAS,https://dblp.org/streams/conf/ideas,Publication,2,https://dblp.org/pid/b/StBottcher
https://dblp.org/rec/conf/knowright/ZhaoK95,Embedding Robust Labels into Images for Copyright Protection.,1995,KnowRight,https://dblp.org/streams/conf/knowright,Publication,2,https://dblp.org/pid/06/729-1
https://dblp.org/rec/conf/e4mas/KleinG05,Grounding Social Interactions in the Environment.,2006,E4MAS,https://dblp.org/streams/conf/e4mas,Publication,2,https://dblp.org/pid/77/4790
https://dblp.org/rec/conf/ic3k/Reyes-PerezBG09,Towards an Expert System for the Manufacturing System Planning of Products with Graded Properties.,2009,KEOD,https://dblp.org/streams/conf/ic3k,Publication,3,https://dblp.org/pid/90/4912
https://dblp.org/rec/conf/ic3k/AvdiyenkoNLWNB15,Motive-based Search.,2015,KDIR,https://dblp.org/streams/conf/ic3k,Publication,6,https://dblp.org/pid/65/4336
https://dblp.org/rec/conf/dsdis/ThatmannZFK15,Applying Attribute-Based Encryption on Publish Subscribe Messaging Patterns for the Internet of Things.,2015,DSDIS,https://dblp.org/streams/conf/dsdis,Publication,4,https://dblp.org/pid/f/AlexanderFoerster
https://dblp.org/rec/conf/aswc/ShekarpourNA12,Keyword-Driven Resource Disambiguation over RDF Knowledge Bases.,2013,JIST,https://dblp.org/streams/conf/aswc,Publication,3,https://dblp.org/pid/65/4336
https://dblp.org/rec/conf/aswc/SoruN12,Active Learning of Domain-Specific Distances for Link Discovery.,2013,JIST,https://dblp.org/streams/conf/aswc,Publication,2,https://dblp.org/pid/65/4336
https://dblp.org/rec/conf/programmier/Kastens74,ALSI - eine h\u00F6here Programmiersprache zur Transformation von ALGOL 68 - Verbunden in SIMULA - Klassen.,1974,Fachtagung \u00FCber Programmiersprachen,https://dblp.org/streams/conf/programmier,Publication,1,https://dblp.org/pid/k/UweKastens
https://dblp.org/rec/conf/programmier/Kastens78,Ein \u00DCbersetzerbau-Praktikum.,1978,Fachtagung \u00FCber Programmiersprachen,https://dblp.org/streams/conf/programmier,Publication,1,https://dblp.org/pid/k/UweKastens
https://dblp.org/rec/conf/programmier/Kastens76,Systematische Analyse semantischer Abh\u00E4ngigkeiten.,1976,Fachtagung \u00FCber Programmiersprachen,https://dblp.org/streams/conf/programmier,Publication,1,https://dblp.org/pid/k/UweKastens
https://dblp.org/rec/conf/programmier/Kastens80,Eigenschaften von Programmiersprachen - definiert durch attributierte Grammatiken.,1980,Fachtagung \u00FCber Programmiersprachen,https://dblp.org/streams/conf/programmier,Publication,1,https://dblp.org/pid/k/UweKastens
https://dblp.org/rec/conf/d-cscl/BrenneckeS00,"Individuell, Arbeitsteilig und Kooperativ - Ein integrierter Ansatz zur Erstellung, Pflege und Nutzung multimedialer Lehrmaterialien.",2000,D-CSCL,https://dblp.org/streams/conf/d-cscl,Publication,2,https://dblp.org/pid/53/3909
https://dblp.org/rec/conf/sofsem/LulingGS98,Parallel Interactive Media Server Systems.,1998,SOFSEM,https://dblp.org/streams/conf/sofsem,Publication,3,https://dblp.org/pid/39/3996
https://dblp.org/rec/conf/sofsem/Cord-LandwehrDFHKKKKMHa11,Collisionless Gathering of Robots with an Extent.,2011,SOFSEM,https://dblp.org/streams/conf/sofsem,Publication,15,https://dblp.org/pid/84/1558-1 | https://dblp.org/pid/48/8997 | https://dblp.org/pid/68/7642 | https://dblp.org/pid/h/FMaufderHeide | https://dblp.org/pid/08/335-1
https://dblp.org/rec/conf/sofsem/Monien06,Selfish Routing in Networks.,2006,SOFSEM,https://dblp.org/streams/conf/sofsem,Publication,1,https://dblp.org/pid/m/BurkhardMonien
https://dblp.org/rec/conf/sofsem/Domik96,"Computer Visualization - Concepts, Trends and Current Research.",1996,SOFSEM,https://dblp.org/streams/conf/sofsem,Publication,1,https://dblp.org/pid/d/GittaDomik
https://dblp.org/rec/conf/sofsem/EilinghoffK98,Reuse Methods for Construction of Parallel Software.,1998,SOFSEM,https://dblp.org/streams/conf/sofsem,Publication,2,https://dblp.org/pid/k/UweKastens
https://dblp.org/rec/conf/sofsem/HeideS96,Communication in Parallel Systems.,1996,SOFSEM,https://dblp.org/streams/conf/sofsem,Publication,2,https://dblp.org/pid/h/FMaufderHeide | https://dblp.org/pid/s/ChristianScheideler
https://dblp.org/rec/conf/sofsem/Feldmann97,Computer Chess: Algorithms and Heuristics for a Deep Look into the Future.,1997,SOFSEM,https://dblp.org/streams/conf/sofsem,Publication,1,https://dblp.org/pid/19/3568
https://dblp.org/rec/conf/sofsem/MackerHP20,Approximating Weighted Completion Time for Order Scheduling with Setup Times.,2020,SOFSEM,https://dblp.org/streams/conf/sofsem,Publication,3,https://dblp.org/pid/h/FMaufderHeide
https://dblp.org/rec/conf/rsp/RettbergZLB03,A New Approach of a Self-Timed Bit-Serial Synchronous Pipeline Architecture.,2003,IEEE International Workshop on Rapid System Prototyping,https://dblp.org/streams/conf/rsp,Publication,4,https://dblp.org/pid/54/503-1
https://dblp.org/rec/conf/rsp/HardtK98,FLYSIG: Dataflow Oriented Delay-Insensitive Processor for Rapid Prototyping of Signal Processing.,1998,International Workshop on Rapid System Prototyping,https://dblp.org/streams/conf/rsp,Publication,2,https://dblp.org/pid/00/2717
https://dblp.org/rec/conf/rsp/HardtKR00,The FLYSIG Prototyping Approach.,2000,IEEE International Workshop on Rapid System Prototyping,https://dblp.org/streams/conf/rsp,Publication,3,https://dblp.org/pid/00/2717
